Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
4301,3,0.0,0,1,1,0,2,182,2018,7,28,1,0.0,0,0,128.7,2.0,1
4302,1,0.0,0,2,1,0,2,102,2018,12,6,1,,0,0,86.4,2.0,1
4303,2,0.0,1,0,1,0,2,5,2018,6,12,1,0.0,0,0,131.0,0.0,2
4304,2,0.0,2,5,1,0,2,224,2018,8,23,1,0.0,0,0,90.95,1.0,2
4305,2,0.0,1,2,1,0,1,185,2018,12,16,1,0.0,0,0,103.5,0.0,2
4306,2,0.0,1,0,3,0,2,2,2018,4,18,1,0.0,0,0,89.0,0.0,2
4307,1,0.0,1,3,1,0,1,58,2018,9,8,2,0.0,0,0,90.95,1.0,2
4308,2,0.0,2,0,1,0,2,167,2018,7,3,1,0.0,0,0,77.03,,1
4309,2,0.0,1,0,1,0,2,69,2017,10,4,1,0.0,0,0,68.72,1.0,2
4310,2,0.0,1,2,1,0,2,28,2018,2,26,1,0.0,0,0,70.04,1.0,2
4311,1,0.0,0,2,2,0,2,6,2017,12,10,1,0.0,0,0,0.0,0.0,2
4312,2,0.0,1,2,1,0,2,128,2018,3,18,1,0.0,0,0,67.22,0.0,2
4313,2,0.0,2,0,3,0,2,172,2018,6,26,1,,0,0,85.5,0.0,1
4314,2,0.0,2,2,1,0,2,30,2018,3,11,2,0.0,0,0,85.0,,2
4315,2,0.0,1,1,2,0,2,88,2017,10,5,2,0.0,0,0,112.2,0.0,2
4316,1,0.0,2,1,1,0,2,1,2018,2,28,1,0.0,0,0,60.0,0.0,1
4317,3,0.0,2,1,1,0,1,41,2018,3,12,1,0.0,0,0,114.3,0.0,2
4318,2,0.0,0,1,1,0,1,0,2017,9,17,1,0.0,0,0,200.0,,1
4319,2,0.0,2,3,1,0,2,96,2018,3,6,2,0.0,0,0,60.0,0.0,2
4320,2,0.0,2,0,1,0,2,146,2018,4,24,1,0.0,0,0,95.0,0.0,1
4321,2,0.0,2,0,1,0,1,16,2018,2,28,1,0.0,0,0,106.0,0.0,1
4322,2,0.0,0,2,2,0,2,265,2018,6,24,1,0.0,0,0,115.0,1.0,1
4323,2,,1,1,1,0,2,132,2018,6,11,1,0.0,0,0,143.1,2.0,2
4324,2,,2,1,3,0,2,89,2018,4,9,1,0.0,0,0,79.5,1.0,2
4325,2,0.0,1,2,1,0,1,77,2018,10,7,1,0.0,0,0,132.3,3.0,2
4326,2,,0,2,2,0,2,256,2018,6,15,1,0.0,0,0,115.0,1.0,1
4327,3,0.0,0,1,1,0,1,9,2018,5,25,1,0.0,0,0,147.0,2.0,2
4328,2,0.0,0,3,1,0,2,44,2018,2,17,2,0.0,0,0,75.0,0.0,2
4329,2,0.0,0,2,2,0,2,0,2017,8,14,2,0.0,0,0,109.0,0.0,2
4330,2,0.0,2,1,1,0,2,276,2018,11,13,1,0.0,0,0,60.29,3.0,2
4331,2,0.0,1,2,1,0,2,56,2018,12,9,1,0.0,0,0,93.6,1.0,2
4332,2,0.0,2,1,1,0,2,216,2018,8,27,1,0.0,0,0,96.3,2.0,2
4333,2,0.0,2,1,3,0,2,19,2018,9,24,1,,0,0,129.0,0.0,1
4334,2,0.0,2,3,1,0,2,18,2018,11,20,1,0.0,0,0,71.21,,1
4335,2,0.0,0,1,1,1,2,1,2018,2,19,3,0.0,0,0,91.0,0.0,2
4336,2,0.0,2,2,1,0,2,2,2018,4,17,2,0.0,0,0,72.75,0.0,2
4337,2,0.0,0,3,3,1,2,3,2018,9,15,1,0.0,0,0,161.33,2.0,2
4338,2,0.0,0,3,1,0,2,118,2018,11,3,1,0.0,0,0,90.0,1.0,2
4339,2,0.0,0,1,1,0,2,105,2018,4,6,2,0.0,0,0,75.0,0.0,1
4340,2,,0,4,1,0,1,22,2017,10,20,2,0.0,0,0,75.0,0.0,2
4341,2,0.0,0,1,1,0,2,2,2018,3,9,3,,0,0,40.0,,2
4342,2,1.0,1,1,1,0,3,14,2018,10,22,1,0.0,0,0,168.25,1.0,2
4343,1,0.0,1,0,1,0,1,2,2018,10,30,5,0.0,0,0,110.0,0.0,2
4344,2,0.0,0,1,2,0,2,100,2017,10,16,1,,0,0,108.0,0.0,1
4345,2,0.0,0,4,1,0,2,24,2018,2,24,1,0.0,0,0,100.0,1.0,1
4346,2,0.0,0,5,1,0,2,4,2017,8,11,1,0.0,0,0,90.0,2.0,2
4347,2,0.0,0,3,1,0,2,271,2018,9,21,1,0.0,0,0,101.33,1.0,1
4348,2,,0,2,1,0,2,141,2018,9,23,1,0.0,0,0,128.8,1.0,2
4349,1,0.0,2,1,1,1,2,18,2018,12,11,3,1.0,0,3,67.0,0.0,2
4350,2,0.0,0,2,1,0,2,57,2018,9,21,2,0.0,0,0,101.52,0.0,2
4351,2,0.0,1,0,1,0,1,7,2018,6,19,1,0.0,0,0,165.0,2.0,2
4352,2,,0,4,1,0,2,110,2017,12,9,2,0.0,0,0,70.0,,2
4353,1,0.0,0,1,1,0,2,2,2017,7,29,3,0.0,0,0,65.0,0.0,2
4354,2,0.0,1,1,1,0,2,9,2018,6,13,1,0.0,0,0,107.0,1.0,2
4355,2,0.0,1,3,1,0,1,5,2018,6,20,1,0.0,0,0,143.5,1.0,1
4356,2,0.0,1,0,1,0,2,85,2018,7,18,1,0.0,0,0,105.3,0.0,2
4357,2,0.0,2,2,1,0,2,91,2018,4,2,1,0.0,0,0,59.37,0.0,2
4358,3,0.0,2,4,2,0,1,85,2018,8,19,1,0.0,0,0,210.6,1.0,2
4359,2,0.0,0,3,1,0,2,50,2018,1,14,2,0.0,0,0,52.0,1.0,2
4360,2,0.0,0,2,1,0,2,15,2017,11,10,1,0.0,0,0,107.0,3.0,2
4361,2,0.0,0,2,2,0,2,257,2017,7,1,1,0.0,0,0,101.5,0.0,1
4362,2,0.0,0,1,3,0,2,110,2018,10,12,1,0.0,0,0,108.0,1.0,1
4363,1,0.0,0,2,1,0,2,192,2018,6,24,2,0.0,0,0,95.0,0.0,2
4364,2,0.0,2,3,1,0,2,192,2017,9,25,2,0.0,0,0,102.0,0.0,1
4365,2,1.0,2,2,1,0,2,60,2017,10,16,2,0.0,0,0,84.58,1.0,2
4366,2,0.0,2,1,2,0,2,150,2018,1,2,2,0.0,0,0,101.0,0.0,2
4367,2,,1,2,1,0,2,141,2018,8,22,1,0.0,0,0,94.56,0.0,2
4368,2,0.0,1,1,1,0,2,190,2018,4,9,2,0.0,0,0,70.0,1.0,2
4369,1,0.0,0,1,1,0,2,14,2018,11,3,1,0.0,0,0,112.0,1.0,1
4370,2,0.0,0,2,1,0,2,107,2017,9,9,1,0.0,0,0,89.25,1.0,2
4371,2,0.0,0,2,2,0,2,346,2018,9,13,1,0.0,0,0,115.0,1.0,1
4372,2,0.0,1,3,1,0,2,85,2018,10,6,2,0.0,0,0,85.0,1.0,2
4373,2,1.0,0,1,3,0,2,4,2018,7,6,1,0.0,0,0,100.08,1.0,2
4374,2,0.0,0,2,3,0,2,16,2018,10,21,1,0.0,0,0,140.0,2.0,2
4375,1,0.0,2,7,1,0,2,3,2017,12,22,1,0.0,0,0,67.5,0.0,2
4376,2,0.0,2,3,1,0,1,55,2018,9,11,1,0.0,0,0,106.24,0.0,2
4377,2,0.0,5,12,1,0,2,81,2017,8,3,1,0.0,0,0,76.5,1.0,1
4378,2,0.0,2,3,1,0,2,170,2018,4,8,2,0.0,0,0,78.0,0.0,2
4379,1,0.0,1,3,1,0,2,59,2018,10,17,1,,0,0,117.0,2.0,2
4380,3,0.0,0,3,1,0,2,77,2018,5,17,1,0.0,0,0,159.3,0.0,1
4381,3,0.0,2,4,1,0,2,81,2018,8,28,1,0.0,0,0,106.95,0.0,2
4382,2,1.0,0,2,1,0,2,69,2017,7,7,2,0.0,0,0,76.08,0.0,2
4383,2,0.0,0,1,3,1,2,0,2017,10,9,1,,0,0,161.0,1.0,2
4384,2,,1,3,1,0,1,101,2017,12,31,2,0.0,0,0,61.5,0.0,2
4385,2,,1,2,1,0,2,309,2018,5,13,2,0.0,0,0,65.0,0.0,2
4386,1,,1,1,1,0,2,118,2018,6,6,2,0.0,0,0,110.0,0.0,2
4387,2,0.0,1,4,3,0,2,95,2018,4,27,1,0.0,0,0,89.25,1.0,2
4388,2,0.0,0,2,1,0,2,68,2017,9,29,2,0.0,0,0,65.0,0.0,2
4389,2,2.0,0,2,1,0,3,38,2018,3,23,1,0.0,0,0,171.0,0.0,1
4390,2,0.0,0,1,1,0,2,56,2018,6,8,2,0.0,0,0,120.0,0.0,2
4391,2,0.0,1,2,1,0,2,133,2018,4,25,2,0.0,0,0,80.75,1.0,2
4392,2,0.0,2,1,1,0,2,221,2017,10,17,2,0.0,0,0,65.0,0.0,2
4393,2,0.0,1,1,1,0,2,2,2017,8,10,1,0.0,0,0,98.0,1.0,1
4394,3,,1,3,1,0,1,175,2018,8,15,1,0.0,0,0,130.05,0.0,1
4395,2,0.0,2,1,1,0,2,35,2018,9,25,1,0.0,0,0,117.0,2.0,2
4396,2,0.0,0,4,3,0,2,90,2018,4,13,1,0.0,0,0,80.75,,1
4397,2,0.0,2,2,3,0,2,27,2018,12,17,1,0.0,0,0,54.71,0.0,2
4398,2,0.0,0,2,1,0,2,263,2018,10,21,1,0.0,0,0,110.0,0.0,1
4399,2,0.0,0,2,1,0,2,70,2018,6,3,2,0.0,0,0,100.0,0.0,2
4400,1,0.0,0,3,1,1,2,4,2018,12,20,3,1.0,0,1,67.0,1.0,2
4401,2,0.0,0,2,1,0,2,117,2018,7,19,1,,0,0,105.3,1.0,2
4402,2,0.0,0,1,1,0,4,0,2017,11,28,1,0.0,0,0,77.25,2.0,2
4403,2,0.0,1,2,1,0,2,305,2018,11,4,2,0.0,0,0,89.0,,1
4404,3,0.0,0,3,1,0,2,12,2017,8,20,1,0.0,0,0,125.0,2.0,2
4405,2,0.0,0,3,1,0,2,65,2017,10,8,2,0.0,0,0,72.25,0.0,2
4406,1,0.0,0,1,1,0,2,53,2018,10,14,2,0.0,0,0,120.0,0.0,2
4407,2,1.0,0,1,1,1,2,58,2018,6,21,1,0.0,0,0,125.1,1.0,2
4408,2,2.0,1,0,1,0,3,3,2018,8,1,1,0.0,0,0,201.0,1.0,2
4409,2,0.0,0,3,1,0,2,162,2018,7,14,1,0.0,0,0,112.0,0.0,1
4410,1,0.0,2,4,1,0,1,71,2018,5,7,1,0.0,0,0,132.6,,2
4411,1,0.0,4,11,1,0,1,26,2018,11,5,1,0.0,0,0,131.57,1.0,1
4412,2,0.0,0,2,1,0,2,59,2017,10,29,2,0.0,0,0,85.0,0.0,2
4413,1,0.0,0,2,1,0,2,164,2017,10,2,2,0.0,0,0,100.0,0.0,2
4414,2,0.0,1,3,1,0,2,86,2018,3,31,1,0.0,0,0,82.45,1.0,2
4415,1,0.0,0,2,2,0,2,102,2017,10,16,2,0.0,0,0,87.0,0.0,2
4416,1,0.0,0,1,1,0,1,3,2018,11,10,5,0.0,0,0,95.0,0.0,2
4417,2,0.0,0,1,1,0,2,19,2017,9,19,1,0.0,0,0,124.0,2.0,2
4418,2,,0,2,2,0,2,39,2017,8,14,2,0.0,0,0,101.5,0.0,2
4419,2,0.0,2,1,2,0,2,4,2017,8,8,2,0.0,0,0,94.5,0.0,2
4420,1,0.0,1,0,1,0,2,24,2017,11,1,3,0.0,0,0,65.0,0.0,2
4421,1,0.0,0,1,1,0,2,1,2018,3,23,1,0.0,0,0,96.0,1.0,2
4422,2,1.0,2,3,1,0,2,28,2018,7,24,1,0.0,0,0,158.86,1.0,2
4423,2,0.0,0,3,1,0,2,20,2018,6,28,2,0.0,0,0,76.5,0.0,2
4424,2,0.0,0,2,3,0,2,14,2018,2,12,1,,0,0,79.0,0.0,2
4425,2,0.0,1,4,1,0,2,168,2018,8,1,1,0.0,0,0,99.45,0.0,1
4426,2,0.0,0,3,1,0,1,11,2018,4,13,1,0.0,0,0,143.33,,1
4427,2,0.0,1,3,3,0,2,137,2018,4,18,1,0.0,0,0,80.75,,2
4428,2,0.0,0,3,3,0,2,221,2018,12,29,1,0.0,0,0,79.5,2.0,1
4429,2,0.0,0,2,1,0,2,112,2018,6,2,2,0.0,0,0,100.0,0.0,2
4430,2,2.0,1,3,1,0,3,73,2018,8,8,1,0.0,0,0,207.9,0.0,1
4431,2,0.0,2,3,3,0,2,83,2018,10,16,1,0.0,0,0,108.0,1.0,2
4432,2,0.0,1,1,1,0,2,33,2018,1,25,3,0.0,0,0,64.0,,2
4433,2,,2,3,1,0,1,74,2018,5,21,1,0.0,0,0,132.6,3.0,2
4434,2,0.0,0,2,3,0,2,33,2018,8,30,1,0.0,0,0,89.1,1.0,1
4435,2,0.0,0,2,2,0,2,102,2017,10,16,2,0.0,0,0,109.0,0.0,2
4436,2,,1,3,3,0,2,263,2018,12,26,1,0.0,0,0,63.75,0.0,1
4437,2,0.0,0,3,1,0,2,24,2018,9,1,1,0.0,0,0,122.0,0.0,2
4438,2,0.0,0,1,3,0,2,2,2018,9,28,1,0.0,0,0,0.0,1.0,2
4439,2,0.0,2,2,1,0,1,22,2018,8,21,1,0.0,0,0,166.0,0.0,1
4440,2,0.0,2,2,1,0,2,80,2018,3,25,2,0.0,0,0,74.8,1.0,2
4441,2,0.0,2,3,2,0,2,96,2018,12,31,2,,0,0,166.0,0.0,2
4442,2,2.0,0,2,1,0,3,59,2018,12,22,1,0.0,0,0,134.62,1.0,2
4443,2,0.0,0,2,1,0,2,21,2017,11,5,1,0.0,0,0,76.0,0.0,2
4444,2,0.0,0,3,1,0,2,89,2018,4,12,1,0.0,0,0,96.3,0.0,2
4445,1,0.0,4,11,1,0,2,155,2018,8,30,1,0.0,0,0,117.42,0.0,1
4446,2,0.0,1,3,1,0,2,28,2018,3,7,2,,0,0,87.0,0.0,2
4447,2,1.0,2,4,1,0,1,95,2018,8,24,1,0.0,0,0,131.4,1.0,1
4448,2,0.0,2,1,2,0,2,96,2017,7,11,1,0.0,0,0,94.5,0.0,1
4449,1,0.0,0,1,1,0,2,22,2018,10,25,2,0.0,0,0,95.0,0.0,2
4450,2,0.0,0,2,1,0,2,322,2018,12,9,2,0.0,0,0,52.0,0.0,2
4451,2,0.0,1,2,3,0,2,16,2018,12,2,1,0.0,0,0,85.78,2.0,2
4452,2,0.0,1,2,1,0,2,46,2018,1,22,2,,0,0,60.0,,2
4453,2,0.0,0,2,1,0,2,127,2018,5,6,1,0.0,0,0,105.3,0.0,1
4454,2,0.0,2,1,2,0,2,5,2017,8,15,2,0.0,0,0,94.5,,2
4455,1,0.0,0,5,1,0,2,74,2018,3,29,1,,0,0,72.25,0.0,1
4456,2,0.0,1,1,1,0,2,32,2018,10,15,2,,0,0,85.0,0.0,2
4457,2,0.0,0,2,1,0,2,62,2018,8,10,1,0.0,0,0,135.9,,2
4458,1,0.0,1,0,1,1,2,0,2018,3,28,3,,0,1,88.0,0.0,2
4459,2,0.0,0,2,1,0,2,28,2017,11,13,2,0.0,0,0,85.6,1.0,2
4460,1,0.0,0,1,1,0,2,1,2018,10,13,2,0.0,0,0,109.65,0.0,2
4461,2,0.0,2,5,1,0,4,109,2018,4,2,1,0.0,0,0,74.89,0.0,2
4462,0,2.0,1,2,1,0,4,43,2018,2,5,1,0.0,0,0,69.53,0.0,1
4463,2,0.0,0,4,1,0,2,217,2018,5,25,1,0.0,0,0,90.1,2.0,1
4464,2,0.0,0,1,1,0,2,93,2018,7,23,2,0.0,0,0,72.25,0.0,2
4465,2,0.0,0,2,1,0,2,177,2018,6,3,1,0.0,0,0,100.0,0.0,1
4466,2,0.0,1,2,1,0,2,302,2018,9,16,1,,0,0,100.0,0.0,1
4467,2,0.0,2,2,1,0,2,74,2018,3,20,1,0.0,0,0,82.45,1.0,2
4468,2,0.0,2,1,3,0,2,65,2018,11,26,1,0.0,0,0,79.2,1.0,2
4469,2,0.0,2,5,3,0,2,120,2018,11,27,1,0.0,0,0,74.8,0.0,1
4470,1,0.0,1,2,1,0,2,6,2018,5,16,1,,0,0,136.67,,2
4471,2,0.0,2,2,1,0,2,24,2017,12,4,1,0.0,0,0,123.5,1.0,2
4472,2,0.0,2,4,1,0,1,26,2018,12,4,1,,0,0,114.0,1.0,2
4473,2,0.0,1,0,3,0,2,0,2018,6,5,1,,0,0,109.0,0.0,2
4474,2,0.0,1,1,1,0,2,159,2018,4,9,2,0.0,0,0,70.0,1.0,2
4475,2,0.0,1,2,1,0,2,12,2017,9,21,1,0.0,0,0,124.0,2.0,2
4476,2,0.0,0,4,2,0,2,184,2018,10,18,1,0.0,0,0,130.5,1.0,1
4477,1,0.0,0,2,1,0,2,188,2018,6,15,2,0.0,0,0,130.0,0.0,1
4478,1,0.0,0,1,1,0,2,0,2017,12,11,1,0.0,0,0,0.0,0.0,2
4479,2,0.0,0,3,2,0,2,150,2018,6,16,2,0.0,0,0,90.0,1.0,2
4480,2,2.0,1,1,1,0,3,58,2018,6,27,1,0.0,0,0,180.9,2.0,2
4481,1,,0,1,1,1,2,6,2018,12,8,3,,0,1,67.0,1.0,2
4482,2,0.0,1,2,1,0,2,209,2018,4,25,1,0.0,0,0,81.77,,2
4483,2,0.0,1,1,2,0,2,301,2018,7,30,1,0.0,0,0,109.0,0.0,1
4484,2,2.0,0,2,1,0,3,0,2018,7,20,1,0.0,0,0,206.0,0.0,1
4485,2,0.0,0,3,1,0,2,19,2017,10,6,2,1.0,1,0,90.0,0.0,2
4486,2,,2,3,3,0,2,1,2017,9,20,1,0.0,0,0,102.41,,2
4487,2,0.0,0,4,1,0,2,54,2018,3,16,2,0.0,0,0,67.32,0.0,2
4488,1,0.0,0,1,1,0,2,0,2018,1,5,1,0.0,0,0,82.0,0.0,2
4489,2,0.0,0,1,3,0,2,0,2017,8,6,1,0.0,0,0,81.0,0.0,2
4490,2,0.0,1,2,3,0,2,162,2018,8,8,1,0.0,0,0,103.5,0.0,1
4491,1,0.0,6,13,1,0,2,5,2017,10,4,3,0.0,0,0,95.0,1.0,1
4492,1,0.0,0,1,1,0,2,289,2017,10,17,1,0.0,0,0,0.0,0.0,1
4493,2,0.0,0,4,3,0,2,52,2018,3,9,1,0.0,0,0,63.75,0.0,1
4494,2,0.0,0,2,2,0,2,377,2018,10,14,2,0.0,0,0,115.0,1.0,1
4495,2,0.0,0,3,1,0,2,12,2017,8,5,3,0.0,0,0,65.0,0.0,2
4496,2,0.0,0,3,1,0,2,125,2018,11,1,1,0.0,0,0,90.0,2.0,2
4497,1,0.0,2,4,1,0,2,245,2018,7,6,1,,0,0,110.0,0.0,1
4498,2,0.0,0,2,1,0,1,8,2018,6,22,1,0.0,0,0,131.0,1.0,2
4499,3,0.0,1,3,1,0,6,102,2018,5,5,1,0.0,0,0,150.45,1.0,2
4500,2,,0,3,1,0,2,44,2018,2,17,2,0.0,0,0,75.0,0.0,2
4501,2,0.0,2,1,1,1,2,180,2018,9,3,1,0.0,0,0,135.9,1.0,1
4502,2,0.0,2,1,3,0,2,96,2018,8,27,2,0.0,0,0,63.75,0.0,2
4503,1,0.0,1,1,1,0,1,70,2018,11,21,1,0.0,0,0,114.0,1.0,1
4504,2,0.0,1,3,1,0,2,212,2018,8,8,1,0.0,0,0,90.95,1.0,2
4505,2,0.0,2,2,1,0,3,10,2017,8,29,1,,0,0,156.0,1.0,1
4506,2,2.0,1,2,1,0,3,36,2018,2,26,1,0.0,0,0,160.5,0.0,1
4507,2,0.0,2,5,1,0,2,157,2018,7,27,1,0.0,0,0,78.45,1.0,2
4508,1,,1,2,1,0,1,109,2018,5,2,1,0.0,0,0,88.01,1.0,2
4509,1,,1,3,1,0,2,118,2018,6,6,2,0.0,0,0,110.0,0.0,2
4510,1,0.0,0,2,1,0,1,112,2018,8,17,1,0.0,0,0,131.4,0.0,1
4511,2,0.0,2,2,1,0,1,148,2018,8,21,1,0.0,0,0,127.8,0.0,2
4512,3,0.0,2,3,1,0,1,119,2018,10,16,1,0.0,0,0,151.2,2.0,2
4513,2,0.0,0,2,1,0,2,122,2018,5,12,1,0.0,0,0,114.3,0.0,1
4514,1,0.0,1,0,1,0,2,12,2018,10,9,3,1.0,0,1,65.0,0.0,2
4515,2,0.0,1,1,1,0,2,25,2018,8,15,2,0.0,0,0,76.5,0.0,2
4516,2,0.0,1,3,1,0,2,133,2018,6,13,2,,0,0,76.0,0.0,2
4517,2,0.0,0,1,3,0,2,9,2018,4,27,1,0.0,0,0,119.0,1.0,2
4518,2,0.0,2,0,1,0,2,78,2018,10,30,1,0.0,0,0,90.9,,1
4519,2,0.0,0,2,1,0,2,55,2017,9,9,3,0.0,0,0,100.0,0.0,1
4520,2,0.0,1,0,1,0,2,2,2018,5,30,1,0.0,0,0,131.0,0.0,2
4521,1,0.0,2,2,1,0,2,10,2018,11,13,1,0.0,0,0,97.0,2.0,2
4522,2,0.0,2,2,1,0,2,122,2018,7,9,1,0.0,0,0,105.83,2.0,2
4523,2,0.0,1,2,1,0,2,256,2017,9,14,2,0.0,0,0,76.67,0.0,2
4524,2,0.0,1,4,1,0,2,0,2018,9,12,2,0.0,0,0,120.0,0.0,2
4525,2,,1,4,1,0,1,126,2018,8,15,1,0.0,0,0,126.0,0.0,2
4526,2,0.0,0,3,1,0,2,58,2018,4,28,1,0.0,0,0,120.0,0.0,1
4527,1,0.0,0,2,1,0,2,65,2017,10,2,2,0.0,0,0,100.0,1.0,2
4528,2,0.0,0,3,3,0,2,164,2018,7,19,1,0.0,0,0,88.5,1.0,2
4529,2,,2,1,1,0,2,180,2018,10,1,1,0.0,0,0,108.9,,1
4530,2,0.0,0,1,3,0,2,38,2018,9,2,1,0.0,0,0,76.23,1.0,2
4531,2,0.0,0,5,3,0,2,144,2018,7,5,2,0.0,0,0,63.75,0.0,2
4532,3,0.0,2,2,1,0,1,76,2018,5,29,1,0.0,0,0,150.45,0.0,1
4533,2,0.0,2,2,1,0,2,226,2018,10,29,2,0.0,0,0,70.0,1.0,2
4534,2,0.0,0,1,2,0,2,83,2017,9,30,2,0.0,0,0,112.2,0.0,2
4535,2,2.0,0,3,1,0,2,176,2018,9,15,1,0.0,0,0,143.1,0.0,1
4536,2,0.0,2,1,1,0,2,7,2018,4,10,1,0.0,0,0,88.27,0.0,2
4537,2,0.0,1,2,1,0,1,75,2018,7,1,1,0.0,0,0,131.4,0.0,1
4538,1,0.0,0,4,1,0,1,0,2017,10,7,1,0.0,0,0,159.75,1.0,2
4539,2,0.0,2,2,1,0,2,226,2018,10,29,2,,0,0,70.0,,2
4540,2,0.0,0,2,2,0,2,63,2017,9,4,2,0.0,0,0,116.0,0.0,2
4541,2,0.0,0,1,1,0,2,0,2017,9,16,1,0.0,0,0,200.0,0.0,2
4542,1,0.0,1,1,1,1,2,6,2018,4,18,1,0.0,0,0,104.0,0.0,2
4543,2,0.0,1,4,3,0,2,156,2018,8,24,1,0.0,0,0,87.3,1.0,2
4544,2,0.0,2,1,1,0,1,15,2017,10,31,1,0.0,0,0,117.0,,2
4545,1,0.0,0,2,1,1,2,2,2018,3,31,3,1.0,0,5,67.0,0.0,2
4546,2,,0,4,1,0,2,133,2018,7,13,2,0.0,0,0,72.25,1.0,2
4547,2,0.0,2,2,1,0,2,7,2018,8,26,1,0.0,0,0,143.0,1.0,2
4548,2,0.0,1,2,1,0,4,161,2018,4,22,2,0.0,0,0,80.0,0.0,2
4549,2,,2,1,3,0,2,86,2018,4,2,1,0.0,0,0,76.5,1.0,1
4550,3,0.0,1,2,1,1,1,125,2018,8,12,1,0.0,0,0,155.7,0.0,2
4551,2,0.0,1,1,1,0,2,26,2018,9,3,1,0.0,0,0,131.0,1.0,2
4552,2,0.0,2,1,3,0,2,130,2018,5,22,1,0.0,0,0,94.5,1.0,2
4553,1,0.0,1,5,1,0,2,349,2018,10,4,1,0.0,0,0,80.0,0.0,1
4554,2,0.0,0,2,2,0,2,30,2017,9,30,2,0.0,0,0,121.0,0.0,2
4555,2,0.0,2,2,1,0,2,141,2018,5,15,1,0.0,0,0,104.55,,2
4556,0,,0,3,1,0,4,40,2018,1,14,1,0.0,0,0,6.0,1.0,2
4557,2,0.0,2,1,3,0,2,29,2018,9,25,1,0.0,0,0,111.67,2.0,2
4558,2,,2,1,1,0,2,110,2018,6,26,1,0.0,0,0,95.0,0.0,1
4559,3,0.0,0,2,1,0,1,52,2018,9,7,1,0.0,0,0,149.4,2.0,2
4560,2,1.0,2,5,1,0,1,137,2018,10,15,1,0.0,0,0,114.28,1.0,2
4561,2,,0,2,3,0,2,2,2017,12,17,1,0.0,0,0,63.75,1.0,2
4562,2,0.0,1,5,3,0,2,2,2018,12,12,1,0.0,0,0,68.5,,2
4563,3,0.0,2,5,1,0,1,84,2018,7,31,1,0.0,0,0,151.59,,2
4564,2,0.0,1,3,2,0,2,98,2018,7,11,1,0.0,0,0,141.75,0.0,2
4565,2,2.0,0,1,1,0,3,33,2018,7,29,1,,0,0,207.9,,2
4566,2,0.0,0,3,1,0,2,43,2018,10,20,1,,0,0,146.33,2.0,2
4567,2,0.0,0,2,2,0,2,257,2017,7,1,1,0.0,0,0,101.5,0.0,1
4568,2,0.0,0,3,1,0,2,2,2017,12,9,2,0.0,0,0,58.0,0.0,2
4569,1,0.0,0,3,1,0,2,161,2018,9,8,1,0.0,0,0,116.1,0.0,1
4570,1,0.0,2,2,3,0,2,230,2018,9,18,1,0.0,0,0,109.65,0.0,1
4571,1,0.0,0,1,1,0,2,151,2018,1,19,2,0.0,0,0,80.0,0.0,2
4572,2,0.0,1,3,1,0,1,52,2018,11,14,1,0.0,0,0,82.08,0.0,2
4573,1,0.0,0,2,2,0,2,239,2018,6,15,1,0.0,0,0,90.6,0.0,1
4574,1,,1,0,1,0,2,86,2018,6,26,3,1.0,1,7,65.0,0.0,2
4575,1,0.0,2,0,3,0,2,8,2018,10,30,1,0.0,0,0,110.0,1.0,2
4576,2,0.0,2,1,1,0,2,59,2018,11,26,1,0.0,0,0,93.6,,2
4577,2,0.0,1,2,1,0,2,191,2018,6,3,1,0.0,0,0,132.0,0.0,1
4578,2,2.0,0,2,1,0,3,0,2018,3,23,1,0.0,0,0,201.0,2.0,2
4579,2,0.0,0,3,1,0,2,15,2018,2,18,2,0.0,0,0,92.0,0.0,2
4580,2,0.0,0,1,1,1,2,20,2018,8,5,1,0.0,0,0,12.0,,2
4581,2,1.0,0,3,1,0,3,124,2018,5,31,1,0.0,0,0,198.9,0.0,1
4582,2,0.0,0,2,2,0,2,265,2018,6,24,2,0.0,0,0,115.0,1.0,1
4583,1,0.0,0,2,1,0,2,32,2017,11,20,2,0.0,0,0,73.0,0.0,2
4584,2,0.0,0,2,1,0,1,1,2017,9,15,1,0.0,0,0,164.5,1.0,2
4585,2,0.0,0,5,1,0,2,10,2017,8,18,1,,0,0,90.0,1.0,2
4586,2,0.0,0,2,1,0,1,86,2018,5,26,1,0.0,0,0,140.4,0.0,1
4587,1,0.0,0,1,3,0,2,23,2018,4,8,1,0.0,0,0,89.0,0.0,2
4588,2,0.0,2,3,1,0,1,71,2018,4,24,1,0.0,0,0,105.4,0.0,1
4589,2,0.0,0,3,1,0,2,12,2017,8,5,3,0.0,0,0,65.0,0.0,2
4590,1,0.0,1,3,1,0,1,38,2018,5,23,1,0.0,0,0,108.11,0.0,1
4591,2,0.0,2,1,2,0,2,110,2017,7,25,1,0.0,0,0,94.5,0.0,1
4592,2,0.0,2,2,1,0,4,190,2018,5,6,1,0.0,0,0,100.3,0.0,1
4593,2,2.0,1,2,1,1,3,20,2017,12,28,1,0.0,0,0,199.33,2.0,2
